datetime,day_of_week,day_name,is_weekend,month,month_name,month_abbr,season,day_sin,day_cos
2023-06-27 19:30:00,1,Tuesday,0,6,June,Jun,Summer,-0.7818314824680299,0.6234898018587334
2023-06-28 13:30:00,2,Wednesday,0,6,June,Jun,Summer,0.0,1.0
2023-06-28 14:30:00,2,Wednesday,0,6,June,Jun,Summer,0.7818314824680298,0.6234898018587336
2023-06-28 15:30:00,2,Wednesday,0,6,June,Jun,Summer,0.9749279121818236,-0.2225209339563143
2023-06-28 16:30:00,2,Wednesday,0,6,June,Jun,Summer,0.4338837391175582,-0.900968867902419
2023-06-28 17:30:00,2,Wednesday,0,6,June,Jun,Summer,-0.433883739117558,-0.9009688679024191
2023-06-28 18:30:00,2,Wednesday,0,6,June,Jun,Summer,-0.9749279121818236,-0.2225209339563146
2023-06-28 19:30:00,2,Wednesday,0,6,June,Jun,Summer,-0.7818314824680299,0.6234898018587334
2023-06-29 13:30:00,3,Thursday,0,6,June,Jun,Summer,0.0,1.0
2023-06-29 14:30:00,3,Thursday,0,6,June,Jun,Summer,0.7818314824680298,0.6234898018587336
2023-06-29 15:30:00,3,Thursday,0,6,June,Jun,Summer,0.9749279121818236,-0.2225209339563143
2023-06-29 16:30:00,3,Thursday,0,6,June,Jun,Summer,0.4338837391175582,-0.900968867902419
2023-06-29 17:30:00,3,Thursday,0,6,June,Jun,Summer,-0.433883739117558,-0.9009688679024191
2023-06-29 18:30:00,3,Thursday,0,6,June,Jun,Summer,-0.9749279121818236,-0.2225209339563146
2023-06-29 19:30:00,3,Thursday,0,6,June,Jun,Summer,-0.7818314824680299,0.6234898018587334
2023-06-30 13:30:00,4,Friday,0,6,June,Jun,Summer,0.0,1.0
2023-06-30 14:30:00,4,Friday,0,6,June,Jun,Summer,0.7818314824680298,0.6234898018587336
2023-06-30 15:30:00,4,Friday,0,6,June,Jun,Summer,0.9749279121818236,-0.2225209339563143
2023-06-30 16:30:00,4,Friday,0,6,June,Jun,Summer,0.4338837391175582,-0.900968867902419
2023-06-30 17:30:00,4,Friday,0,6,June,Jun,Summer,-0.433883739117558,-0.9009688679024191
2023-06-30 18:30:00,4,Friday,0,6,June,Jun,Summer,-0.9749279121818236,-0.2225209339563146
2023-06-30 19:30:00,4,Friday,0,6,June,Jun,Summer,-0.7818314824680299,0.6234898018587334
2023-07-03 13:30:00,0,Monday,0,7,July,Jul,Summer,0.0,1.0
2023-07-03 14:30:00,0,Monday,0,7,July,Jul,Summer,0.7818314824680298,0.6234898018587336
2023-07-03 15:30:00,0,Monday,0,7,July,Jul,Summer,0.9749279121818236,-0.2225209339563143
2023-07-05 13:30:00,2,Wednesday,0,7,July,Jul,Summer,0.4338837391175582,-0.900968867902419
2023-07-05 14:30:00,2,Wednesday,0,7,July,Jul,Summer,-0.433883739117558,-0.9009688679024191
2023-07-05 15:30:00,2,Wednesday,0,7,July,Jul,Summer,-0.9749279121818236,-0.2225209339563146
2023-07-05 16:30:00,2,Wednesday,0,7,July,Jul,Summer,-0.7818314824680299,0.6234898018587334
2023-07-05 17:30:00,2,Wednesday,0,7,July,Jul,Summer,0.0,1.0
2023-07-05 18:30:00,2,Wednesday,0,7,July,Jul,Summer,0.7818314824680298,0.6234898018587336
2023-07-05 19:30:00,2,Wednesday,0,7,July,Jul,Summer,0.9749279121818236,-0.2225209339563143
2023-07-06 13:30:00,3,Thursday,0,7,July,Jul,Summer,0.4338837391175582,-0.900968867902419
2023-07-06 14:30:00,3,Thursday,0,7,July,Jul,Summer,-0.433883739117558,-0.9009688679024191
2023-07-06 15:30:00,3,Thursday,0,7,July,Jul,Summer,-0.9749279121818236,-0.2225209339563146
2023-07-06 16:30:00,3,Thursday,0,7,July,Jul,Summer,-0.7818314824680299,0.6234898018587334
2023-07-06 17:30:00,3,Thursday,0,7,July,Jul,Summer,0.0,1.0
2023-07-06 18:30:00,3,Thursday,0,7,July,Jul,Summer,0.7818314824680298,0.6234898018587336
2023-07-06 19:30:00,3,Thursday,0,7,July,Jul,Summer,0.9749279121818236,-0.2225209339563143
2023-07-07 13:30:00,4,Friday,0,7,July,Jul,Summer,0.4338837391175582,-0.900968867902419
2023-07-07 14:30:00,4,Friday,0,7,July,Jul,Summer,-0.433883739117558,-0.9009688679024191
2023-07-07 15:30:00,4,Friday,0,7,July,Jul,Summer,-0.9749279121818236,-0.2225209339563146
2023-07-07 16:30:00,4,Friday,0,7,July,Jul,Summer,-0.7818314824680299,0.6234898018587334
2023-07-07 17:30:00,4,Friday,0,7,July,Jul,Summer,0.0,1.0
2023-07-07 18:30:00,4,Friday,0,7,July,Jul,Summer,0.7818314824680298,0.6234898018587336
2023-07-07 19:30:00,4,Friday,0,7,July,Jul,Summer,0.9749279121818236,-0.2225209339563143
2023-07-10 13:30:00,0,Monday,0,7,July,Jul,Summer,0.4338837391175582,-0.900968867902419
2023-07-10 14:30:00,0,Monday,0,7,July,Jul,Summer,-0.433883739117558,-0.9009688679024191
2023-07-10 15:30:00,0,Monday,0,7,July,Jul,Summer,-0.9749279121818236,-0.2225209339563146
2023-07-10 16:30:00,0,Monday,0,7,July,Jul,Summer,-0.7818314824680299,0.6234898018587334
2023-07-10 17:30:00,0,Monday,0,7,July,Jul,Summer,0.0,1.0
2023-07-10 18:30:00,0,Monday,0,7,July,Jul,Summer,0.7818314824680298,0.6234898018587336
2023-07-10 19:30:00,0,Monday,0,7,July,Jul,Summer,0.9749279121818236,-0.2225209339563143
2023-07-11 13:30:00,1,Tuesday,0,7,July,Jul,Summer,0.4338837391175582,-0.900968867902419
2023-07-11 14:30:00,1,Tuesday,0,7,July,Jul,Summer,-0.433883739117558,-0.9009688679024191
2023-07-11 15:30:00,1,Tuesday,0,7,July,Jul,Summer,-0.9749279121818236,-0.2225209339563146
2023-07-11 16:30:00,1,Tuesday,0,7,July,Jul,Summer,-0.7818314824680299,0.6234898018587334
2023-07-11 17:30:00,1,Tuesday,0,7,July,Jul,Summer,0.0,1.0
2023-07-11 18:30:00,1,Tuesday,0,7,July,Jul,Summer,0.7818314824680298,0.6234898018587336
2023-07-11 19:30:00,1,Tuesday,0,7,July,Jul,Summer,0.9749279121818236,-0.2225209339563143
2023-07-12 13:30:00,2,Wednesday,0,7,July,Jul,Summer,0.4338837391175582,-0.900968867902419
2023-07-12 14:30:00,2,Wednesday,0,7,July,Jul,Summer,-0.433883739117558,-0.9009688679024191
